population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,386,Nutritional deficiencies,3,Rate,2010,4.509079243029051,5.09803565601926,3.858901686956381
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2004,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2004,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2004,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2004,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,542,Neurological disorders,1,Number,2010,56522.890230811914,118532.52416748294,24341.661254806462
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,542,Neurological disorders,2,Percent,2010,0.048906411712134744,0.10257406472072023,0.021091111218412652
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,542,Neurological disorders,3,Rate,2010,28.583168776687558,59.9409395020473,12.309381369387458
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,542,Neurological disorders,3,Rate,2010,36.47100402960735,77.3576257833723,15.286054153054206
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,558,Mental disorders,1,Number,2010,6.634708368848882,10.00514812774664,1.5613522565210338
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,558,Mental disorders,2,Percent,2010,5.741420091414303e-06,8.649585391345566e-06,1.355387543751236e-06
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,558,Mental disorders,3,Rate,2010,0.003355118400996609,0.005059522547473125,0.0007895632174108934
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,558,Mental disorders,3,Rate,2010,0.003022734203140029,0.004558091227105165,0.000714661729379333
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2012,9234.452542126455,11129.312323989265,7917.429706461473
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2012,0.007727384827659673,0.009285792771621351,0.006625511752394266
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2012,4.597566543900632,5.54096236501004,3.9418590074566615
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2012,4.956257556039807,5.99693266183506,4.2477490403843445
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2012,61352.61965437706,64751.79494342962,55259.2686285857
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2012,0.051340342000172415,0.0541109357670247,0.046012931903595816
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2012,30.545692905653294,32.23804386143643,27.51198985843725
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,35.185068768171135,37.189905296231956,31.493143884581084
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2005,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2005,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2005,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,1,Number,2012,65411.28874745315,68077.54618069976,61660.55528589723
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,2,Percent,2012,0.05473643097324727,0.057060654064387324,0.0516377519997754
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,3,Rate,2012,32.56638673129865,33.89383910777688,30.69900514053603
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2012,34.4154494331074,35.85830823235789,32.32924274295961
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,1,Number,2008,624.8991914138843,826.0401436115142,455.747061726851
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,2,Percent,2008,0.0005714281250654498,0.0007555976132581859,0.00041703765230220366
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,3,Rate,2008,0.32197546111700764,0.425612098390959,0.23482086769902008
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,854,Police conflict and executions,3,Rate,2008,0.286371127912488,0.37833337638271264,0.20929567385831066
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,1,Number,2007,593.3945103282753,799.2779447870543,422.07422289747535
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,2,Percent,2007,0.0005547072908163182,0.0007494391861490781,0.0003954468448300346
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,3,Rate,2007,0.30895210591726224,0.4161457511943802,0.21975383618804817
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,854,Police conflict and executions,3,Rate,2007,0.2732503163804188,0.36799491461551276,0.19468425526879884
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,1,Number,2009,2205.3863126415113,2450.1905071086553,1980.4348224744595
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,2,Percent,2009,0.001968195225342772,0.0021814343141821676,0.001769417492458366
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,3,Rate,2009,1.1253328740903723,1.2502480448112459,1.0105478563773564
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,854,Police conflict and executions,3,Rate,2009,1.046873798333992,1.159928960421671,0.9440186773172935
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2006,1052347.7366634088,1061285.5877469117,1043936.0862696047
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2006,1.0,1.0,1.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2006,554.049969137092,558.7556533367539,549.6213240431657
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,294,All causes,3,Rate,2006,693.4489412005955,699.3377479841517,687.9175560825352
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2006,306521.0288683335,319397.1167623928,285306.0185425639
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2006,0.2912749102026195,0.3035412436859261,0.2709977107812839
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2006,161.38008442231222,168.1592087096215,150.21060554501273
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2006,214.09761428486433,224.25460607647017,197.44539877990823
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2006,3559.733599100332,3807.865632442197,3214.225412165888
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2006,0.0033826899060801297,0.0036032965843677107,0.0030560598779915825
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2006,1.8741621443222964,2.0048010392667304,1.6922557329353256
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2006,2.495273811423046,2.67980859366244,2.2276015177344957
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,1,Number,2006,43478.84970577429,45325.75696536219,41881.10546127011
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,2,Percent,2006,0.041316490520513414,0.042901499946657345,0.039665050896920906
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,3,Rate,2006,22.891155174599366,23.863532340932398,22.04995970420929
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2006,22.721703483374128,23.68553392941295,21.79652206595968
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,1,Number,2006,30910.174515560047,32224.54090931689,29446.836198382047
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2006,0.02937319229678997,0.030718658643638156,0.028009145641914444
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2006,16.273880429170166,16.965880453995368,15.503448260008858
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2006,18.628334794751105,19.53983450136008,17.553136269467675
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2013,9074.743750474907,10946.171014217016,7820.488652622148
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2013,0.007429505400926892,0.008945222027552975,0.006393306136238703
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2013,4.486415601317302,5.411620841668441,3.866330914215927
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2013,4.733888044968205,5.730739926343113,4.053856650705614
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2013,62783.79533175711,66184.61711598386,56441.28809129013
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2013,0.05140124728386943,0.05416518980558267,0.046171774352818815
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2013,31.039355670133006,32.72067035290365,27.90371633777061
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,34.59253235811677,36.56558472522505,30.95005772967047
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,2,Percent,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,3,Rate,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,1048,COVID-19,3,Rate,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2014,8944.125641504164,10762.896046272404,7645.358220355279
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2014,0.0072212081458451855,0.008696755742288806,0.006183511858375957
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2014,4.39307276414822,5.286395493465618,3.755159119651088
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2014,4.539980292457889,5.498397499134566,3.8589890064718624
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2014,63011.35953670443,66786.18279124505,56943.426984839294
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2014,0.050873380066714054,0.053884071433614206,0.04588859445864075
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2014,30.94919486910238,32.803269140157326,27.96881754696491
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,33.46482985983818,35.556403797618955,30.12210093150862
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,1,Number,2013,66738.3925105388,69676.97174377406,63156.0217355705
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,2,Percent,2013,0.05463866925856568,0.05691981990513621,0.051708024486423615
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,3,Rate,2013,32.994448504449466,34.44723748452439,31.223378755655755
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2013,34.015157315548926,35.54140705382388,32.04939411965892
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,1,Number,2014,67452.70269867004,70388.07170681066,63655.775797345166
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,2,Percent,2014,0.05445876351593882,0.05674782143142019,0.051439484584193125
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,526,Digestive diseases,3,Rate,2014,33.130642722487615,34.57240351155214,31.26571183642428
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,526,Digestive diseases,3,Rate,2014,33.36353938172344,34.828491457169584,31.39562780358859
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2006,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2007,1069748.3057726033,1077985.0403244612,1061295.3878375017
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2007,1.0,1.0,1.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2007,556.9667162694692,561.2551895218928,552.5656866816646
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,294,All causes,3,Rate,2007,683.4809564079376,688.875848989538,678.0374672842399
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2007,311284.1462289196,324732.8054799256,289740.81436562026
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2007,0.290993755608322,0.3034107508710261,0.2710818143568021
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2007,162.07074862030277,169.07282148252634,150.85416735473194
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2007,209.46571401121741,219.64936418199704,193.20049846187737
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,1,Number,2007,3682.5266826300885,3919.6190534911807,3338.3351220680124
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,2,Percent,2007,0.0034425036362868934,0.0036622571976164158,0.003117319392857346
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,653,Skin and subcutaneous diseases,3,Rate,2007,1.9173153001797538,2.0407579441535364,1.7381112367384284
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,653,Skin and subcutaneous diseases,3,Rate,2007,2.4912697446724272,2.664456680615351,2.233416728187309
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,1,Number,2007,44275.12859339143,46050.29652900535,42648.3267901036
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,2,Percent,2007,0.041388418946757044,0.043029863789655017,0.039899120529329056
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,688,Transport injuries,3,Rate,2007,23.051939275809065,23.97618421323075,22.2049414787487
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,688,Transport injuries,3,Rate,2007,22.688517982883003,23.62019752549213,21.86306000458894
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,1,Number,2007,31443.067949584583,32842.844333406276,29925.812651377662
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,2,Percent,2007,0.029393638041339036,0.030758014907051285,0.027981829846291814
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,696,Unintentional injuries,3,Rate,2007,16.370899781579663,17.09969631418612,15.580937603911662
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,696,Unintentional injuries,3,Rate,2007,18.613044131402468,19.498745019147748,17.534204580373007
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2008,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2008,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2008,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2008,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,410,Neoplasms,1,Number,2011,211475.64634951338,218370.10864025168,200074.8548764173
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,410,Neoplasms,2,Percent,2011,0.17831684667186423,0.18423393246468348,0.16916061519163336
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,410,Neoplasms,3,Rate,2011,106.07086965191655,109.52895867344056,100.35251916028203
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,410,Neoplasms,3,Rate,2011,117.21776184926867,121.31192248216304,110.37805262468346
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,1,Number,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,2,Percent,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,1048,COVID-19,3,Rate,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,1048,COVID-19,3,Rate,2007,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,1,Number,2010,2386.417089563051,2644.361904467551,2155.233769209319
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,2,Percent,2010,0.002065340388917375,0.002287892272997192,0.0018685379308033393
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,854,Police conflict and executions,3,Rate,2010,1.2067918353787312,1.3372324435886005,1.0898842986791382
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,854,Police conflict and executions,3,Rate,2010,1.1314947716840764,1.255476021144885,1.0236644936633446
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,626,Musculoskeletal disorders,1,Number,2011,2954.660902197302,3125.415577301321,2773.501760598229
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,626,Musculoskeletal disorders,2,Percent,2011,0.0024913568928899028,0.002632206152484208,0.002338903923185577
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,626,Musculoskeletal disorders,3,Rate,2011,1.4819836554825374,1.567629909309227,1.3911187827347318
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,626,Musculoskeletal disorders,3,Rate,2011,1.5608545233710174,1.6541308135150479,1.4652130802208043
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,640,Other non-communicable diseases,1,Number,2011,40337.793084962104,42040.37427588361,37919.47092384789
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,640,Other non-communicable diseases,2,Percent,2011,0.03401290193842886,0.035441545725079786,0.03194250721739635
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,640,Other non-communicable diseases,3,Rate,2011,20.232423289485975,21.086395227585957,19.01945366789684
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,640,Other non-communicable diseases,3,Rate,2011,23.838389711418134,24.874642589715222,22.31189314203667
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,1,Number,2011,15886.285955104935,16336.320595236104,15454.65535953224
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,2,Percent,2011,0.013395322143157367,0.013720371501938297,0.013034911697759492
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,7.9681617996430125,8.193887865392002,7.75166674013577
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,955,HIV/AIDS and sexually transmitted infections,3,Rate,2011,7.464652114319882,7.669723928284949,7.265476741011054
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,956,Respiratory infections and tuberculosis,1,Number,2011,73151.76594512083,80093.02273862869,65022.556077217494
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,956,Respiratory infections and tuberculosis,2,Percent,2011,0.06168218993859977,0.06747884298713852,0.054870956651215705
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,956,Respiratory infections and tuberculosis,3,Rate,2011,36.69108743400359,40.1726474021325,32.61368005799614
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,956,Respiratory infections and tuberculosis,3,Rate,2011,42.93726712565357,47.10913157274796,38.07881343150836
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,957,Enteric infections,1,Number,2011,6069.603369128476,6484.880331884431,5519.420837101969
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,957,Enteric infections,2,Percent,2011,0.005117891975726681,0.005465991322271028,0.004643572848905537
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,957,Enteric infections,3,Rate,2011,3.0443605158279805,3.252653004094594,2.7684027843032153
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,957,Enteric infections,3,Rate,2011,3.672704448001329,3.922122875003232,3.3254176170061696
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,961,Other infectious diseases,1,Number,2011,5171.641651163452,5480.2181580561055,4903.682893121684
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,961,Other infectious diseases,2,Percent,2011,0.004360790478854572,0.004624620150731337,0.004133573387281232
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,961,Other infectious diseases,3,Rate,2011,2.59396548461356,2.7487397056893914,2.459564105603879
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,961,Other infectious diseases,3,Rate,2011,2.818750985579165,2.9861871378874163,2.670773863298556
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,962,Maternal and neonatal disorders,1,Number,2011,32394.221590132893,33791.65790226541,31264.951818602076
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,962,Maternal and neonatal disorders,2,Percent,2011,0.027314894937456164,0.028361264564942826,0.026469351277793752
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,962,Maternal and neonatal disorders,3,Rate,2011,16.248127456167442,16.94904639160876,15.681714118246138
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,962,Maternal and neonatal disorders,3,Rate,2011,20.09644864808613,20.97972955627414,19.385500924820555
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2009,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2009,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2009,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2009,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,1,Number,2011,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,2,Percent,2011,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,945,Conflict and terrorism,3,Rate,2011,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,945,Conflict and terrorism,3,Rate,2011,0.0,0.0,0.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,1,Number,2008,1093505.1765630788,1101443.1223194455,1085668.6049977785
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,2,Percent,2008,1.0,1.0,1.0
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,294,All causes,3,Rate,2008,563.4218099420476,567.5117876221994,559.384064689721
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,294,All causes,3,Rate,2008,676.2897047826053,681.4981310019258,671.2462729807172
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,1,Number,2015,8972.982806154292,10853.71973889875,7713.687989489801
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,2,Percent,2015,0.007028560989917889,0.008497335169291015,0.006042547378725696
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,344,Neglected tropical diseases and malaria,3,Rate,2015,4.379616915173659,5.2975844920189035,3.7649685870311425
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,344,Neglected tropical diseases and malaria,3,Rate,2015,4.429291507966905,5.409859151993403,3.770681509473451
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2015,65685.11792580938,69365.76830778953,59130.509945441685
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2015,0.0514513904389786,0.05438069374920461,0.04651212631320244
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2015,32.06020336356196,33.85668943959731,28.86096932920479
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,33.5235252975496,35.44724431702929,30.074222665454425
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2008,317236.0893668246,331406.0893506875,294305.1931897423
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2008,0.29010976760559926,0.3027179393914686,0.26974188510650005
1,All Population,1,Deaths,135,Brazil,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2008,163.45394194819607,170.7549472007545,151.63893886947986
1,All Population,1,Deaths,135,Brazil,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2008,205.35653022147292,215.30193519766573,188.15882515530012
